dataset,seed,grid_tag,variant,model_variant,test_auc,test_acc,test_rmse,best_val_auc,best_epoch,model_epoch,reg_bce_ratio,delta_over_irt,mf_abs_mean,residual_abs_mean,gate_mean,graph_entropy_ratio,alpha_std,status,exit_code,save_dir,log_dir,log_file,overrides_json
assist_09,42,sparse_0p003,full,assist_09_m3grid_sparse_0p003_full,0.7700191368149039,0.7360178119469447,0.42320498651129296,0.7675042598245755,17,17,0.0245,0.2496,1.0574,1.0574,0.3917,1.0,0.3941,ok,0,checkpoints/assist_09_m3grid/seed42/sparse_0p003_full,logs/assist_09_m3grid/seed42/sparse_0p003_full,logs/assist_09_m3grid/seed42/sparse_0p003_full/train_20260211_045304.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.003, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gbias_m1,full,assist_09_m3grid_gbias_m1_full,0.7704297303304507,0.736931245123599,0.4229177907270438,0.767211092361065,17,17,8.7214,0.2485,1.052,1.052,0.3984,1.0,0.3957,ok,0,checkpoints/assist_09_m3grid/seed42/gbias_m1_full,logs/assist_09_m3grid/seed42/gbias_m1_full,logs/assist_09_m3grid/seed42/gbias_m1_full/train_20260211_045304.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -1.0, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gbias_m3p5,full,assist_09_m3grid_gbias_m3p5_full,0.7681901059746549,0.7357513939370873,0.4235792360928221,0.764897103991635,18,18,8.7058,0.2489,1.0461,1.0461,0.3817,1.0,0.3867,ok,0,checkpoints/assist_09_m3grid/seed42/gbias_m3p5_full,logs/assist_09_m3grid/seed42/gbias_m3p5_full,logs/assist_09_m3grid/seed42/gbias_m3p5_full/train_20260211_045304.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -3.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gmax_0p7,full,assist_09_m3grid_gmax_0p7_full,0.7709443922661245,0.7387961711926012,0.42380131686070244,0.7678403638346787,17,17,8.6361,0.3789,0.9226,0.9226,0.6734,1.0,0.3957,ok,0,checkpoints/assist_09_m3grid/seed42/gmax_0p7_full,logs/assist_09_m3grid/seed42/gmax_0p7_full,logs/assist_09_m3grid/seed42/gmax_0p7_full/train_20260211_045304.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.7, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,sparse_0p5,full,assist_09_m3grid_sparse_0p5_full,0.7705822843680085,0.7372357228491503,0.42285080488135895,0.7670211385682786,18,18,4.368,0.2565,1.0783,1.0783,0.3915,1.0,0.3987,ok,0,checkpoints/assist_09_m3grid/seed42/sparse_0p5_full,logs/assist_09_m3grid/seed42/sparse_0p5_full,logs/assist_09_m3grid/seed42/sparse_0p5_full/train_20260211_045304.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.5, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gbias_m3p5,no3,assist_09_m3grid_gbias_m3p5_no3,0.7593851711788079,0.7317551237892252,0.42790081978975164,0.7559855950226628,22,22,0.0001,0.0,0.0,0.0,0.0,0.0001,0.3397,ok,0,checkpoints/assist_09_m3grid/seed42/gbias_m3p5_no3,logs/assist_09_m3grid/seed42/gbias_m3p5_no3,logs/assist_09_m3grid/seed42/gbias_m3p5_no3/train_20260211_045304.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -3.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gbias_m1,no3,assist_09_m3grid_gbias_m1_no3,0.7593851711788079,0.7317551237892252,0.42790081978975164,0.7559855950226628,22,22,0.0001,0.0,0.0,0.0,0.0,0.0001,0.3397,ok,0,checkpoints/assist_09_m3grid/seed42/gbias_m1_no3,logs/assist_09_m3grid/seed42/gbias_m1_no3,logs/assist_09_m3grid/seed42/gbias_m1_no3/train_20260211_045304.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -1.0, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,sparse_0p5,no3,assist_09_m3grid_sparse_0p5_no3,0.7596067225853544,0.7324592285295629,0.42818078592597986,0.7562226715689508,24,24,-0.0007,0.0,0.0,0.0,0.0,0.0001,0.3287,ok,0,checkpoints/assist_09_m3grid/seed42/sparse_0p5_no3,logs/assist_09_m3grid/seed42/sparse_0p5_no3,logs/assist_09_m3grid/seed42/sparse_0p5_no3/train_20260211_045304.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.5, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm2p5,no3,assist_09_m3grid_s0p3_bm2p5_no3,0.7546903758755352,0.7273021370530363,0.4287337874900905,0.7508145603318906,13,13,2.5878,0.0,0.0,0.0,0.0,1.0,0.4541,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm2p5_no3,logs/assist_09_m3grid/seed42/s0p3_bm2p5_no3,logs/assist_09_m3grid/seed42/s0p3_bm2p5_no3/train_20260211_050505.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm2,no3,assist_09_m3grid_s0p3_bm2_no3,0.7546903758755352,0.7273021370530363,0.4287337874900905,0.7508145603318906,13,13,2.5878,0.0,0.0,0.0,0.0,1.0,0.4541,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm2_no3,logs/assist_09_m3grid/seed42/s0p3_bm2_no3,logs/assist_09_m3grid/seed42/s0p3_bm2_no3/train_20260211_050605.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.0, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm1p5,no3,assist_09_m3grid_s0p3_bm1p5_no3,0.7546903758755352,0.7273021370530363,0.4287337874900905,0.7508145603318906,13,13,2.5878,0.0,0.0,0.0,0.0,1.0,0.4541,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm1p5_no3,logs/assist_09_m3grid/seed42/s0p3_bm1p5_no3,logs/assist_09_m3grid/seed42/s0p3_bm1p5_no3/train_20260211_050635.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -1.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,gmax_0p7,no3,assist_09_m3grid_gmax_0p7_no3,0.7593851711788079,0.7317551237892252,0.42790081978975164,0.7559855950226628,22,22,0.0001,0.0,0.0,0.0,0.0,0.0001,0.3397,ok,0,checkpoints/assist_09_m3grid/seed42/gmax_0p7_no3,logs/assist_09_m3grid/seed42/gmax_0p7_no3,logs/assist_09_m3grid/seed42/gmax_0p7_no3/train_20260211_050305.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.7, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm2p5,full,assist_09_m3grid_s0p3_bm2p5_full,0.7703214414615605,0.7376353498639365,0.4230216905926661,0.7675971968094699,17,17,2.6134,0.2443,1.0415,1.0415,0.3911,1.0,0.3956,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm2p5_full,logs/assist_09_m3grid/seed42/s0p3_bm2p5_full,logs/assist_09_m3grid/seed42/s0p3_bm2p5_full/train_20260211_050505.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,clip_4,no3,assist_09_m3grid_clip_4_no3,0.7593851711788079,0.7317551237892252,0.42790081978975164,0.7559855950226628,22,22,0.0001,0.0,0.0,0.0,0.0,0.0001,0.3397,ok,0,checkpoints/assist_09_m3grid/seed42/clip_4_no3,logs/assist_09_m3grid/seed42/clip_4_no3,logs/assist_09_m3grid/seed42/clip_4_no3/train_20260211_050435.log,"{""ablate_module3"": true, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 4.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm2,full,assist_09_m3grid_s0p3_bm2_full,0.7705557154386966,0.7373118422805381,0.4231501919163402,0.7668909831720226,17,17,2.6094,0.257,1.0758,1.0758,0.3955,1.0,0.3864,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm2_full,logs/assist_09_m3grid/seed42/s0p3_bm2_full,logs/assist_09_m3grid/seed42/s0p3_bm2_full/train_20260211_050535.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.0, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,s0p3_bm1p5,full,assist_09_m3grid_s0p3_bm1p5_full,0.7705876841901236,0.7383013948885802,0.4230551448736113,0.7683725280740759,17,17,2.6178,0.2543,1.0674,1.0674,0.3969,1.0,0.3955,ok,0,checkpoints/assist_09_m3grid/seed42/s0p3_bm1p5_full,logs/assist_09_m3grid/seed42/s0p3_bm1p5_full,logs/assist_09_m3grid/seed42/s0p3_bm1p5_full/train_20260211_050605.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -1.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 0.3, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 2.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
assist_09,42,clip_4,full,assist_09_m3grid_clip_4_full,0.7729624297697266,0.7367409465451293,0.4246881478777291,0.7687024777749116,25,25,-0.0007,0.3643,1.5695,1.5695,0.3934,0.0001,0.4364,ok,0,checkpoints/assist_09_m3grid/seed42/clip_4_full,logs/assist_09_m3grid/seed42/clip_4_full,logs/assist_09_m3grid/seed42/clip_4_full/train_20260211_050435.log,"{""ablate_module3"": false, ""ablate_skill_encoder"": false, ""ablate_soft_prototype"": true, ""batch_size"": 128, ""disable_q_aligned_residual"": false, ""disable_soft_prototype"": true, ""dropout"": 0.2, ""early_stop_patience"": 3, ""enable_soft_prototype"": false, ""epochs"": 30, ""exercise_dim"": 64, ""exercise_l2_lambda"": 5e-05, ""fusion_gate_bias_init"": -2.5, ""fusion_gate_max"": 0.4, ""knowledge_dim"": 64, ""lambda_alpha"": 0.01, ""lambda_proto_div"": 0.0, ""lambda_proto_usage"": 0.0, ""lambda_sparse"": 1.0, ""lambda_sparse_personal"": 0.005, ""learning_rate"": 0.0003, ""min_exer_interactions"": 0, ""min_poison_count"": 0, ""min_stu_interactions"": 15, ""model_variant"": ""gpd_base"", ""no_cuda"": false, ""num_gnn_layers"": 1, ""num_prototypes"": 0, ""num_relation_heads"": 2, ""num_workers"": 4, ""patience"": 5, ""proto_lambda"": 0.0, ""proto_tau"": 1.0, ""residual_clip_t"": 4.0, ""save_interval"": 10, ""seed"": 42, ""skill_dim"": 128, ""use_personal_graph"": true, ""use_soft_prototype_main_path"": false, ""weight_decay"": 1e-05}"
