dataset,corruption_type,corruption_ratio,seed,subgroup,n_eval,auc,auc_drop_from_clean,bce,bce_increase_from_clean,clean_auc,clean_bce,mean_support_size,train_only_candidate_check_passed,evidence_minus_degree_random_auc_drop,evidence_minus_degree_random_bce_increase,bootstrap_ci_low,bootstrap_ci_high,claim_status,source_file,metric,degree_auc_drop,degree_bce_increase,requested_subgroup
assist_17,evidence_support_corruption,1.0,42,high_seq_support,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0095095067974776,0.0196681220038541,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0008219813404456,0.0145133406935863,high_seq_support
assist_17,evidence_support_corruption,1.0,42,high_crg_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0102064467815428,0.011756122680496101,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0035686810190314,0.0197989762069616,high_crg_mass
assist_17,evidence_support_corruption,1.0,42,short_history,38708,0.7609871265708168,0.0113576457482205,0.5897048827300669,0.0230281927049635,0.7723447723190373,0.5666766900251033,1.0,True,0.009403682971381801,0.0079669574103747,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0019539627768387,0.0150612352945888,short_history
assist_17,evidence_support_corruption,1.0,42,long_history,38553,0.7846898855190169,0.0107751312099925,0.5619522204560634,0.0215439052432143,0.7954650167290094,0.540408315212849,1.0,True,0.0075449452019806995,0.005385605362355203,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0032301860080118,0.0161582998808591,long_history
assist_17,evidence_support_corruption,1.0,43,all,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.008482738407801699,0.005890359855392203,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0025853837932653,0.016397177997669,all
assist_17,evidence_support_corruption,1.0,43,graph_hits_history,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.008482738407801699,0.005890359855392203,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0025853837932653,0.016397177997669,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,43,high_support_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.010779808950128901,0.0115454869151159,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0029953188504453,0.0200096119723418,high_crg_mass
assist_17,evidence_support_corruption,1.0,43,query_seq_top5_q4_high,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.009061428739801501,0.0163692260417583,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0012700593981217,0.0178122366556821,high_seq_support
assist_17,evidence_support_corruption,1.0,43,multi_concept,33639,0.7608242675582391,0.0065121606486167,0.5886815723487195,0.0193383912862051,0.7673364282068558,0.5693431810625144,1.0,True,0.0048968266286385,0.005934793773239001,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0016153340199782,0.0134035975129661,direct_seen
assist_17,evidence_support_corruption,1.0,43,direct_seen,73401,0.7778502887444609,0.0084656915645877,0.5672120349273437,0.0170190473425972,0.7863159803090487,0.5501929875847464,1.0,True,0.0061742271967580005,0.0025997556430829988,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0022914643678297,0.0144192916995142,direct_seen
assist_17,evidence_support_corruption,1.0,43,direct_unseen,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.007946718294112901,0.0684638416656799,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0066940255774002,0.0540082744149893,direct_unseen
assist_17,evidence_support_corruption,1.0,43,direct_unseen_bridgeable,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.007946718294112901,0.0684638416656799,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0066940255774002,0.0540082744149893,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,43,high_seq_support,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.009061428739801501,0.0163692260417583,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0012700593981217,0.0178122366556821,high_seq_support
assist_17,evidence_support_corruption,1.0,43,high_crg_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.010779808950128901,0.0115454869151159,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0029953188504453,0.0200096119723418,high_crg_mass
assist_17,evidence_support_corruption,1.0,43,short_history,38708,0.7609871265708168,0.0113576457482205,0.5897048827300669,0.0230281927049635,0.7723447723190373,0.5666766900251033,1.0,True,0.0090161513482393,0.007064305701733199,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0023414943999812,0.0159638870032303,short_history
assist_17,evidence_support_corruption,1.0,43,long_history,38553,0.7846898855190169,0.0107751312099925,0.5619522204560634,0.0215439052432143,0.7954650167290094,0.540408315212849,1.0,True,0.0079149178556436,0.004711694230923002,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0028602133543489,0.0168322110122913,long_history
assist_17,evidence_support_corruption,1.0,44,all,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0089100121232162,0.0026970728516704998,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0021581100778508,0.0195904650013907,all
assist_17,evidence_support_corruption,1.0,44,graph_hits_history,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0089100121232162,0.0026970728516704998,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0021581100778508,0.0195904650013907,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,44,high_support_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0108711035867276,0.010098584231063901,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0029040242138466,0.0214565146563938,high_crg_mass
assist_17,evidence_support_corruption,1.0,44,query_seq_top5_q4_high,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0096985132921858,0.0215303554458915,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0006329748457374,0.0126511072515489,high_seq_support
assist_17,evidence_support_corruption,1.0,44,multi_concept,33639,0.7608242675582391,0.0065121606486167,0.5886815723487195,0.0193383912862051,0.7673364282068558,0.5693431810625144,1.0,True,0.0054065367158545,0.005314158501789802,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0011056239327622,0.0140242327844153,direct_seen
assist_17,evidence_support_corruption,1.0,44,direct_seen,73401,0.7778502887444609,0.0084656915645877,0.5672120349273437,0.0170190473425972,0.7863159803090487,0.5501929875847464,1.0,True,0.0061714366679926,-0.001093993548439899,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0022942548965951,0.0181130408910371,direct_seen
assist_17,evidence_support_corruption,1.0,44,direct_unseen,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.0103325334714913,0.0747872450885894,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0043082104000218,0.0476848709920798,direct_unseen
assist_17,evidence_support_corruption,1.0,44,direct_unseen_bridgeable,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.0103325334714913,0.0747872450885894,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0043082104000218,0.0476848709920798,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,44,high_seq_support,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0096985132921858,0.0215303554458915,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0006329748457374,0.0126511072515489,high_seq_support
assist_17,evidence_support_corruption,1.0,44,high_crg_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0108711035867276,0.010098584231063901,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0029040242138466,0.0214565146563938,high_crg_mass
assist_17,evidence_support_corruption,1.0,44,short_history,38708,0.7609871265708168,0.0113576457482205,0.5897048827300669,0.0230281927049635,0.7723447723190373,0.5666766900251033,1.0,True,0.0099759355928405,0.0029868903257894014,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.00138171015538,0.0200413023791741,short_history
assist_17,evidence_support_corruption,1.0,44,long_history,38553,0.7846898855190169,0.0107751312099925,0.5619522204560634,0.0215439052432143,0.7954650167290094,0.540408315212849,1.0,True,0.0078661124198446,0.002406090183961502,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0029090187901479,0.0191378150592528,long_history
assist_17,evidence_support_corruption,1.0,45,all,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0076053244172324995,0.0037261024195169995,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0034627977838345,0.0185614354335442,all
assist_17,evidence_support_corruption,1.0,45,graph_hits_history,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0076053244172324995,0.0037261024195169995,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0034627977838345,0.0185614354335442,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,45,high_support_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0097645014385486,0.009126771422621902,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0040106263620256,0.0224283274648358,high_crg_mass
assist_17,evidence_support_corruption,1.0,45,query_seq_top5_q4_high,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0083200753853949,0.017541340318563,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0020114127525283,0.0166401223788774,high_seq_support
assist_17,evidence_support_corruption,1.0,45,multi_concept,33639,0.7608242675582391,0.0065121606486167,0.5886815723487195,0.0193383912862051,0.7673364282068558,0.5693431810625144,1.0,True,0.0040487790082851995,0.004145625067546002,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0024633816403315,0.0151927662186591,direct_seen
assist_17,evidence_support_corruption,1.0,45,direct_seen,73401,0.7778502887444609,0.0084656915645877,0.5672120349273437,0.0170190473425972,0.7863159803090487,0.5501929875847464,1.0,True,0.0051253662256969005,0.00018941616770189879,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0033403253388908,0.0168296311748953,direct_seen
assist_17,evidence_support_corruption,1.0,45,direct_unseen,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.007557194666375701,0.07097903184165999,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0070835492051374,0.0514930842390092,direct_unseen
assist_17,evidence_support_corruption,1.0,45,direct_unseen_bridgeable,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.007557194666375701,0.07097903184165999,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0070835492051374,0.0514930842390092,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,45,high_seq_support,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0083200753853949,0.017541340318563,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0020114127525283,0.0166401223788774,high_seq_support
assist_17,evidence_support_corruption,1.0,45,high_crg_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0097645014385486,0.009126771422621902,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0040106263620256,0.0224283274648358,high_crg_mass
assist_17,evidence_support_corruption,1.0,45,short_history,38708,0.7609871265708168,0.0113576457482205,0.5897048827300669,0.0230281927049635,0.7723447723190373,0.5666766900251033,1.0,True,0.008099071456694001,0.0051036267886993,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0032585742915265,0.0179245659162642,short_history
assist_17,evidence_support_corruption,1.0,45,long_history,38553,0.7846898855190169,0.0107751312099925,0.5619522204560634,0.0215439052432143,0.7954650167290094,0.540408315212849,1.0,True,0.007037987814374099,0.002343039797093001,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0037371433956184,0.0192008654461213,long_history
assist_17,evidence_support_corruption,1.0,46,all,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0061495273782775,0.0052704813578009005,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0049185948227895,0.0170170564952603,all
assist_17,evidence_support_corruption,1.0,46,graph_hits_history,77261,0.7731935181362601,0.011068122201067,0.5758563901057201,0.0222875378530612,0.7842616403373271,0.5535688522526588,1.0,True,0.0061495273782775,0.0052704813578009005,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0049185948227895,0.0170170564952603,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,46,high_support_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0090327630634316,0.0104709109489255,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0047423647371426,0.0210841879385322,high_crg_mass
assist_17,evidence_support_corruption,1.0,46,query_seq_top5_q4_high,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0095212071723125,0.0163748860128539,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0008102809656107,0.0178065766845865,high_seq_support
assist_17,evidence_support_corruption,1.0,46,multi_concept,33639,0.7608242675582391,0.0065121606486167,0.5886815723487195,0.0193383912862051,0.7673364282068558,0.5693431810625144,1.0,True,0.0039792981609685,0.005668891569541302,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0025328624876482,0.0136694997166638,direct_seen
assist_17,evidence_support_corruption,1.0,46,direct_seen,73401,0.7778502887444609,0.0084656915645877,0.5672120349273437,0.0170190473425972,0.7863159803090487,0.5501929875847464,1.0,True,0.003820769065189001,0.001920866575481,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0046449224993987,0.0150981807671162,direct_seen
assist_17,evidence_support_corruption,1.0,46,direct_unseen,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.0085327079868023,0.06896609654874969,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0061080358847108,0.0535060195319195,direct_unseen
assist_17,evidence_support_corruption,1.0,46,direct_unseen_bridgeable,3860,0.7212382406675211,0.0146407438715131,0.7402357461803314,0.1224721160806692,0.7358789845390342,0.6177636300996622,1.0,True,0.0085327079868023,0.06896609654874969,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0061080358847108,0.0535060195319195,direct_unseen_bridgeable
assist_17,evidence_support_corruption,1.0,46,high_seq_support,19249,0.7603212681720197,0.0103314881379232,0.5839746148140424,0.0341814626974404,0.770652756309943,0.549793152116602,1.0,True,0.0095212071723125,0.0163748860128539,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0008102809656107,0.0178065766845865,high_seq_support
assist_17,evidence_support_corruption,1.0,46,high_crg_mass,19317,0.78591305881862,0.0137751278005742,0.5727488048362989,0.0315550988874577,0.7996881866191942,0.5411937059488411,1.0,True,0.0090327630634316,0.0104709109489255,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0047423647371426,0.0210841879385322,high_crg_mass
assist_17,evidence_support_corruption,1.0,46,short_history,38708,0.7609871265708168,0.0113576457482205,0.5897048827300669,0.0230281927049635,0.7723447723190373,0.5666766900251033,1.0,True,0.0060248338296991005,0.006815281170647201,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0053328119185214,0.0162129115343163,short_history
assist_17,evidence_support_corruption,1.0,46,long_history,38553,0.7846898855190169,0.0107751312099925,0.5619522204560634,0.0215439052432143,0.7954650167290094,0.540408315212849,1.0,True,0.006251958722439499,0.0037194707709295,,,strong_evidence_gap,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.004523172487553,0.0178244344722848,long_history
assist_17,degree_matched_random_support,0.0,42,all,77261,0.7842616403373271,0.0,0.5535688522510871,-1.5717427359618341e-12,0.7842616403373271,0.5535688522526588,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,-1.5717427359618341e-12,all
assist_17,degree_matched_random_support,0.0,42,graph_hits_history,77261,0.7842616403373271,0.0,0.5535688522510871,-1.5717427359618341e-12,0.7842616403373271,0.5535688522526588,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,-1.5717427359618341e-12,direct_unseen_bridgeable
assist_17,degree_matched_random_support,0.0,42,high_support_mass,19317,0.7996881866191942,0.0,0.5411937059488411,0.0,0.7996881866191942,0.5411937059488411,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,high_crg_mass
assist_17,degree_matched_random_support,0.0,42,query_seq_top5_q4_high,19249,0.770652756309943,0.0,0.549793152116602,0.0,0.770652756309943,0.549793152116602,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,high_seq_support
assist_17,degree_matched_random_support,0.0,42,multi_concept,33639,0.7673364282068558,0.0,0.5693431810589047,-3.6096681199637723e-12,0.7673364282068558,0.5693431810625144,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,-3.6096681199637723e-12,direct_seen
assist_17,degree_matched_random_support,0.0,42,direct_seen,73401,0.7863159803090487,0.0,0.5501929875830921,-1.654343328993946e-12,0.7863159803090487,0.5501929875847464,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,-1.654343328993946e-12,direct_seen
assist_17,degree_matched_random_support,0.0,42,direct_unseen,3860,0.7358789845390342,0.0,0.6177636300996622,0.0,0.7358789845390342,0.6177636300996622,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,direct_unseen
assist_17,degree_matched_random_support,0.0,42,direct_unseen_bridgeable,3860,0.7358789845390342,0.0,0.6177636300996622,0.0,0.7358789845390342,0.6177636300996622,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,direct_unseen_bridgeable
assist_17,degree_matched_random_support,0.0,42,high_seq_support,19249,0.770652756309943,0.0,0.549793152116602,0.0,0.770652756309943,0.549793152116602,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,high_seq_support
assist_17,degree_matched_random_support,0.0,42,high_crg_mass,19317,0.7996881866191942,0.0,0.5411937059488411,0.0,0.7996881866191942,0.5411937059488411,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,high_crg_mass
assist_17,degree_matched_random_support,0.0,42,short_history,38708,0.7723447723190373,0.0,0.5666766900251033,0.0,0.7723447723190373,0.5666766900251033,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,0.0,short_history
assist_17,degree_matched_random_support,0.0,42,long_history,38553,0.7954650167290094,0.0,0.5404083152096995,-3.1495916985591066e-12,0.7954650167290094,0.540408315212849,25.8217830657959,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0,-3.1495916985591066e-12,long_history
assist_17,degree_matched_random_support,0.25,42,all,77261,0.7840961688969676,0.0001654714403594,0.553667733948819,9.888169616012464e-05,0.7842616403373271,0.5535688522526588,27.31683158874512,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0001654714403594,9.888169616012464e-05,all
assist_17,degree_matched_random_support,0.25,42,graph_hits_history,77261,0.7840961688969676,0.0001654714403594,0.553667733948819,9.888169616012464e-05,0.7842616403373271,0.5535688522526588,27.31683158874512,True,,,,,weak,/home/zsh/ConceptSkillCDM/results/crg_lcrf_core3_final_20260520/crg_support_controls/assist_17/crg_support_corruption_control.csv,auc_bce,0.0001654714403594,9.888169616012464e-05,direct_unseen_bridgeable
